Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
103,61.74886449355686,0.5884627620284199,61.62915590220573,0.5279669752882634,61.1272369993614,1.221314234748695,60.059838043394485,1.6663387377213958,59.9599681730616,1.6190492393115827
104,61.75267503558622,0.5417336842172066,61.59127156738713,0.5423287672143132,61.14449699018399,1.2508966403152881,60.116632080251485,1.5828379388617577,59.96995645798046,1.6230179505457176
105,61.7547538157051,0.5314010248412154,61.58364350008756,0.5213919614903463,61.15941335575639,1.260233411083712,60.03596315051272,1.508365996360036,59.95849906772302,1.7153696430832122
106,61.757724757324866,0.5155820815699673,61.59410375091546,0.49642645434182003,61.120766822070074,1.248563959350564,59.93977910708775,1.5787685630700619,60.00585700320715,1.6634142858426797
107,61.7613130208825,0.5053392257092285,61.614984792005195,0.49831865642687095,61.13541765046834,1.0540419401433878,60.003800720068405,1.5401547055845477,59.98237522009345,1.6402446131860409
108,61.76146352602795,0.5079545197901346,61.64013153510562,0.48484319398734077,61.081300588691406,1.0202295584738765,60.207311641738734,1.4639086141416155,59.73676707263438,1.7312911938312
109,61.7627281299156,0.48519985468387067,61.63646958255108,0.49700175403239316,61.05192575874362,0.9994355653533344,60.14109253693678,1.4666487640884964,59.775449736203335,1.711414735671634
110,61.76844587976333,0.4782816380120842,61.64060349463123,0.49447559228944266,61.087484495247665,0.99260406058785,60.153949089958,1.4708429376552508,59.80851335262557,1.6406017469741794
111,61.77707331098784,0.47009336226439197,61.65934243373346,0.4812985752175141,61.13796197430092,0.9935485662687841,60.14451170882452,1.469448632947243,59.83442227696042,1.6211818988279354
112,61.787486280371944,0.46183797198380466,61.66438645545073,0.43950068317043106,61.211702429085996,0.9797620343186684,60.11491091611367,1.5168614549716004,59.634417011934794,1.6922774604838056
113,61.79586654134834,0.4527726763958515,61.67123499996457,0.45320899355862587,61.18936337957177,0.9830262220296113,60.22201570041945,1.5015596899090804,59.71558684629021,1.66461243756702
114,61.78234251714201,0.4552339569373564,61.698917428555504,0.4418111373503173,61.2222448908657,0.9729565232882559,60.227021249745505,1.4525766724335574,59.53771771875135,1.8122421539355968
115,61.789640521185255,0.4435615510216639,61.70271989658641,0.4203197766174292,61.23030813851983,0.9763949895238303,60.17112662234191,1.4906334586929235,59.4904113842568,1.8462250913076128
